aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,dialog_id
dialog,visdial:56454,Static+Diverse 50%,0.5,10,0.2,514.210325491149,512.3680679826066,554.9123657081509,19.65960850357078,19.741357013117522,20.3067171969451,533.8699339947198,532.3643644805998,574.4858801946975,590.086144,5900.86144,20.19986594095826,85.24411452235654,54.49134209775366,0.5037037037037038,0.5037037037037038,0.5210648148148148,105.9,2160.0,2298.9,1.13246208,0.590086144,5.191732736,6.5264244736000006,2.0615892992,visdial:56454
dialog,visdial:565316,FullLoad,1.0,10,0.5,672.8709021990653,678.5847224819008,736.6727615473792,34.801443794276565,22.171602497110143,68.01558972802012,707.6723459933419,725.0223890005145,777.4175851867767,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,97.4,2340.0,2471.4,1.22683392,1.22683392,5.28706304,6.711213056,2.0780310528,visdial:565316
dialog,visdial:565316,ReComp,,10,0.5,556.5116126905195,560.0122954929247,576.8112615623977,30.400814197491854,19.36783449491486,67.10243628767783,586.9124268880114,585.4491299833171,638.2169490447268,0.0,0.0,0.0,0.0,556.5113871067297,,,,97.4,2340.0,2471.4,1.22683392,0.0,5.16315904,8.5349164032,2.0701315072,visdial:565316
dialog,visdial:565316,SparseVLM 25%,0.25,10,0.5,708.4369350981433,728.4769754915033,806.3746278814506,46.19968629558571,40.111171489115804,86.74750953796318,754.636621393729,762.8427104791626,867.6239481836092,950.7438592000001,9507.438592,,,,0.24615384615384617,0.24615384615384617,0.7280822649572649,97.4,2340.0,2471.4,1.22683392,0.8932360192000001,5.286104576,6.7113767424,2.0981927936,visdial:565316
dialog,visdial:565316,Static+Diverse 25%,0.25,10,0.5,340.2216195012443,341.48391100461595,368.13994205731433,30.44330829870887,19.492799998261034,66.29438409872817,370.66492779995315,376.32428648066707,406.8750286649447,317.652992,3176.52992,15.092772722709924,52.50830158474855,56.74795499071479,0.2465811965811966,0.2465811965811966,0.25892094017094014,97.4,2340.0,2471.4,1.22683392,0.317652992,5.28706304,6.7116859903999995,2.042249216,visdial:565316
dialog,visdial:565316,Static+Diverse 50%,0.5,10,0.5,567.8116013936233,573.5981769685168,593.5192802600795,33.194609300699085,19.452121487120166,69.17998844583052,601.0062106943224,593.9357934694272,656.8523086898495,616.890368,6168.90368,22.338174446485937,92.30499670375139,58.6064301955048,0.4807692307692307,0.4807692307692307,0.5028311965811965,97.4,2340.0,2471.4,1.22683392,0.616890368,5.286104576,6.7106635776,2.0739637248,visdial:565316
dialog,visdial:567353,FullLoad,1.0,10,0.7,692.9408232797869,705.5979329743423,736.0634734854102,46.808517415774986,26.170226512476802,133.32696110592207,739.7493406955618,731.3601889763959,857.6245699048739,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,97.6,2340.0,2472.0,1.22683392,1.22683392,5.28706304,6.712834201600001,2.0655845376,visdial:567353
dialog,visdial:567353,ReComp,,10,0.7,552.8535463032313,552.7880480221938,576.383978544618,38.11380559345707,19.551852979930118,119.30841282010063,590.9673518966883,576.2650230026338,679.5669366198125,0.0,0.0,0.0,0.0,552.8533437056467,,,,97.6,2340.0,2472.0,1.22683392,0.0,5.16315904,8.5363510784,2.0625371136,visdial:567353
dialog,visdial:567353,SparseVLM 25%,0.25,10,0.6,711.0193037951831,750.3300569951534,795.8241276035551,49.99360710498877,29.645267000887543,135.8382994862039,761.0129109001718,802.6881644909736,906.5744228631955,972.5280256,9725.280256,,,,0.24615384615384617,0.24615384615384617,0.7458386752136752,97.6,2340.0,2472.0,1.22683392,0.9150201856,5.286104576,6.7129912832,2.0872445952,visdial:567353
dialog,visdial:567353,Static+Diverse 25%,0.25,10,0.5,337.0889504963998,345.157196483342,361.7853025381919,39.10567589919083,19.55398198333569,124.9587302678263,376.1946263955906,366.62944199633785,452.45938854059193,316.276736,3162.76736,15.552184515399858,53.06356194196269,55.26701809721999,0.2465811965811966,0.2465811965811966,0.2577991452991453,97.6,2340.0,2472.0,1.22683392,0.316276736,5.28706304,6.7133651456,2.0699578368,visdial:567353
dialog,visdial:567353,Static+Diverse 50%,0.5,10,0.6,553.1314301071689,557.9053425171878,584.1882767359493,38.04424208938144,19.637114484794438,119.0998772362944,591.1756721965503,595.2862714766525,672.9537177132441,614.137856,6141.37856,22.12532401899807,90.8668430231046,56.8165218050126,0.4803418803418803,0.4803418803418803,0.500587606837607,97.6,2340.0,2472.0,1.22683392,0.614137856,5.286104576,6.7123361792,2.069829632,visdial:567353
dialog,visdial:57743,FullLoad,1.0,10,0.3,662.8454607096501,655.2112759964075,749.9117344908882,52.479691203916445,24.838516488671303,177.47378592903237,715.3251519135665,686.5277399774641,908.8184316788099,1233.125376,12331.25376,0.0,,,1.0,1.0,1.0,113.0,2352.0,2498.2,1.233125376,1.233125376,5.292740096,6.7433997824,2.0834721792,visdial:57743
dialog,visdial:57743,ReComp,,10,0.3,559.2514458927326,561.3758100080304,584.6443596907193,74.08428421476856,19.296148500870913,294.5623175532091,633.3357301075011,584.2004099977203,850.3281897079432,0.0,0.0,0.0,0.0,559.2512265895493,,,,113.0,2352.0,2498.2,1.233125376,0.0,5.1688213504,8.5990132736,2.0917837824000003,visdial:57743
dialog,visdial:57743,SparseVLM 25%,0.25,10,0.3,766.3324986002408,759.0422540088184,867.7311114995973,57.518483401509,29.445433989167213,188.12236370576986,823.8509820017498,789.3936830223538,1015.701277379412,1013.1341312000001,10131.341312,,,,0.24489795918367344,0.24489795918367344,0.7747236394557823,113.0,2352.0,2498.2,1.233125376,0.9553313792,5.292396032,6.7443509248,2.0946919424,visdial:57743
dialog,visdial:57743,Static+Diverse 25%,0.25,10,0.3,339.7738581057638,335.39682353148237,362.9600759682944,72.14481901028194,19.70038702711463,282.3781274870271,411.9186771160457,362.70219602738507,629.0060073952191,324.009984,3240.09984,15.897812304319814,54.36651103082113,57.29621629579924,0.24064625850340135,0.24064625850340135,0.26275510204081626,113.0,2352.0,2498.2,1.233125376,0.324009984,5.292740096,6.7440748544,2.0864770048,visdial:57743
dialog,visdial:57743,Static+Diverse 50%,0.5,10,0.4,534.6111337072216,538.0115045118146,574.0551130933454,72.18637809273787,19.648809015052393,283.02109906217083,606.7975117999595,557.3823724698741,852.6256653538439,623.116288,6231.16288,20.569818443618715,88.97140668705106,57.422208797652274,0.4829931972789116,0.4829931972789116,0.50531462585034,113.0,2352.0,2498.2,1.233125376,0.623116288,5.292396032,6.7436350976,2.0913528832,visdial:57743
dialog,visdial:578816,FullLoad,1.0,10,0.3,701.4640304958448,693.0016899714246,774.2952324595535,23.822985199512914,19.84919750248082,40.704466457827934,725.2870156953577,712.7055174787529,801.880659701419,1132.46208,11324.6208,0.0,,,1.0,1.0,1.0,88.0,2160.0,2281.4,1.13246208,1.13246208,5.191732736,6.5099796992,2.1077999616,visdial:578816
dialog,visdial:578816,ReComp,,10,0.3,518.8532932952512,518.2617749960627,539.9477845116053,18.911851797020063,18.901182484114543,19.21329889446497,537.7651450922713,537.4683509871829,558.7997297989205,0.0,0.0,0.0,0.0,518.8530789047945,,,,88.0,2160.0,2281.4,1.13246208,0.0,5.078224384,8.0520500224,2.1060304895999997,visdial:578816
dialog,visdial:578816,SparseVLM 25%,0.25,10,0.3,705.5984565929975,708.6496969859581,760.2276428515324,35.702038306044415,35.653085506055504,45.83733332401607,741.300494899042,736.2830314959865,803.1912538455799,855.0350847999999,8550.350848,,,,0.2444444444444444,0.2444444444444444,0.7081481481481482,88.0,2160.0,2281.4,1.13246208,0.8019509248,5.191732736,6.5103760384,2.1077999616,visdial:578816
dialog,visdial:578816,Static+Diverse 25%,0.25,10,0.3,327.5659504928626,333.58648399007507,349.57724471751135,19.28581339889206,19.130312983179465,19.77131424646359,346.8517638917547,352.8524339781143,369.06627666030545,291.504128,2915.04128,15.51700703566894,51.579487102571875,54.68083400046453,0.24074074074074076,0.24074074074074076,0.2574074074074074,88.0,2160.0,2281.4,1.13246208,0.291504128,5.191732736,6.5103035392,2.1051879424,visdial:578816
dialog,visdial:578816,Static+Diverse 50%,0.5,10,0.3,578.2014724100009,580.0231585162692,596.2001980136847,19.32401749654673,19.367950008017942,19.621793876285665,597.5254899065476,599.5018324756529,615.4714791569859,591.396864,5913.96864,23.425152635900304,90.02588767325506,57.1614968997892,0.5037037037037038,0.5037037037037038,0.5222222222222223,88.0,2160.0,2281.4,1.13246208,0.591396864,5.191732736,6.5100262912,2.1051879424,visdial:578816
dialog,visdial:580366,FullLoad,1.0,10,0.5,690.9785281924997,669.941646483494,764.6586237009615,26.572622801177204,19.857678504195064,54.32027094066138,717.5511509936769,692.6386750128586,788.8116315152729,1233.125376,12331.25376,0.0,,,1.0,1.0,1.0,101.1,2352.0,2486.9,1.233125376,1.233125376,5.292740096,6.7273857536,2.0848775167999998,visdial:580366
dialog,visdial:580366,ReComp,,10,0.5,551.1244860943407,547.5679279770702,569.2495465074899,25.178769405465573,19.687248510308564,50.38684754981654,576.3032554998063,566.8581989884842,618.9373740926385,0.0,0.0,0.0,0.0,551.1242476000916,,,,101.1,2352.0,2486.9,1.233125376,0.0,5.1688213504,8.5740809216,2.0848775167999998,visdial:580366
dialog,visdial:580366,SparseVLM 25%,0.25,10,0.4,739.3336207023822,749.4662445096765,799.1627652430907,43.083725695032626,31.636698491638526,92.65113533474499,782.4173463974148,802.9004479758441,856.8659381038742,963.4316288,9634.316288,,,,0.24489795918367344,0.24489795918367344,0.7344175170068027,101.1,2352.0,2486.9,1.233125376,0.9056288767999999,5.292396032,6.728030464,2.1041811455999997,visdial:580366
dialog,visdial:580366,Static+Diverse 25%,0.25,10,0.4,343.6113038973417,352.193074504612,366.13616033864673,33.01869019633159,20.012839988339692,86.42956839466932,376.6299940936733,371.7655829968862,447.74432795238675,323.223552,3232.23552,15.311965340515599,53.55109302327037,56.0763031069655,0.24659863945578228,0.24659863945578228,0.26211734693877553,101.1,2352.0,2486.9,1.233125376,0.323223552,5.292740096,6.7279204863999995,2.085568512,visdial:580366
dialog,visdial:580366,Static+Diverse 50%,0.5,10,0.4,578.0296373122837,584.0345674951095,595.922490558587,24.1565520002041,19.298248982522637,44.3055614538025,602.1861893124878,603.5045030002948,635.4179490183014,623.90272,6239.0272,23.203712049871683,94.2764735838864,56.07860769960098,0.4829931972789116,0.4829931972789116,0.505952380952381,101.1,2352.0,2486.9,1.233125376,0.62390272,5.292396032,6.727431424,2.0941602816,visdial:580366
dialog,visdial:63987,FullLoad,1.0,10,0.3,653.6266287905164,642.4305914842989,734.2865598766366,27.519477403257042,20.17525050905533,52.66346212883942,681.1461061937734,662.2763449850027,772.1351028041681,1021.313024,10213.13024,0.0,,,1.0,1.0,1.0,87.9,1948.0,2069.9,1.021313024,1.021313024,5.081058816,6.283437568,2.128965632,visdial:63987
dialog,visdial:63987,ReComp,,10,0.3,439.3568796047475,444.03351651271805,471.1097630264703,23.1843362969812,19.423741498030722,39.969002990983384,462.5412159017287,463.3109910064377,490.211610760889,0.0,0.0,0.0,0.0,439.35668179765344,,,,87.9,1948.0,2069.9,1.021313024,0.0,4.9781902336,7.536328806399999,2.128965632,visdial:63987
dialog,visdial:63987,SparseVLM 25%,0.25,10,0.3,698.502045404166,701.8390469893347,728.9305793354288,30.666917900089175,31.179682002402842,38.04654810228385,729.1689633042552,737.291682016803,759.9625145376194,822.2015488,8222.015488,,,,0.24640657084188913,0.24640657084188913,0.75816863449692,87.9,1948.0,2069.9,1.021313024,0.7743275007999999,5.08058368,6.284022374399999,2.128965632,visdial:63987
dialog,visdial:63987,Static+Diverse 25%,0.25,10,0.3,309.7057752951514,310.43097501969896,329.83882202534005,20.78416349249892,19.721596472663805,25.931501950253722,330.4899387876503,329.8994745127857,355.7046311761951,274.26816,2742.6816,15.157305990578607,48.771448666229844,55.31990360468626,0.26283367556468173,0.26283367556468173,0.2685446611909651,87.9,1948.0,2069.9,1.021313024,0.27426816,5.081058816,6.28365056,2.128965632,visdial:63987
dialog,visdial:63987,Static+Diverse 50%,0.5,10,0.3,496.7722881003283,507.1844859921839,518.0562226654729,23.651376890484244,19.793197512626648,41.25298717990513,520.4236649908125,531.4594459778164,551.1512667813804,538.574848,5385.74848,20.441861916333437,78.95050584920682,55.92480520135723,0.5071868583162218,0.5071868583162218,0.527335728952772,87.9,1948.0,2069.9,1.021313024,0.538574848,5.08058368,6.2834513408,2.128965632,visdial:63987
dialog,visdial:65492,FullLoad,1.0,10,0.6,515.8871607971378,521.178086521104,541.5779931790894,39.81348959496245,41.3209380058106,51.3860430335626,555.7006503921002,557.2511309874244,590.6350193807157,773.849088,7738.49088,0.0,,,1.0,1.0,1.0,83.4,1476.0,1593.2,0.773849088,0.773849088,4.833119744,5.7804673024,2.053828608,visdial:65492
dialog,visdial:65492,ReComp,,10,0.6,313.5397198959254,314.1948429693002,327.084320463473,19.174148788442835,19.1875749733299,19.768702200963162,332.7138686843682,333.1816174904816,346.21187004086096,0.0,0.0,0.0,0.0,313.5395452962257,,,,83.4,1476.0,1593.2,0.773849088,0.0,4.7554726912,6.4793755136,2.053828608,visdial:65492
dialog,visdial:65492,SparseVLM 25%,0.25,10,0.6,508.05006589507684,505.5117050069384,557.1079537534388,31.043826596578583,28.316579526290298,43.786637292942025,539.0938924916554,537.3852530319709,586.2084763444727,617.3556736,6173.556736,,,,0.2439024390243903,0.2439024390243903,0.7508976964769648,83.4,1476.0,1593.2,0.773849088,0.5810814976,4.833119744,5.7814308864,2.053828608,visdial:65492
dialog,visdial:65492,Static+Diverse 25%,0.25,10,0.6,255.13109589228407,259.9174474889878,270.6195439910516,19.71041181241162,19.848179508699104,20.293214009143412,274.8415077046957,279.57532298751175,290.5629211454652,206.4384,2064.384,12.413787905825302,39.47252489160746,51.396308885887265,0.26151761517615174,0.26151761517615174,0.2667682926829268,83.4,1476.0,1593.2,0.773849088,0.2064384,4.833119744,5.7805656064,2.053828608,visdial:65492
dialog,visdial:65492,Static+Diverse 50%,0.5,10,0.6,361.38825170346536,362.6720074971672,383.6654643906513,19.861242885235697,19.81661847094074,20.291963368072174,381.24949458870105,382.4605379777495,403.3624873845838,393.019392,3930.19392,17.406048357952386,62.46266805683263,49.028101697331294,0.48102981029810293,0.48102981029810293,0.5078760162601627,83.4,1476.0,1593.2,0.773849088,0.393019392,4.833119744,5.780983347199999,2.053828608,visdial:65492
dialog,visdial:65853,FullLoad,1.0,10,0.2,688.0907598766498,703.125835978426,734.6445069240872,80.67673381883651,32.36973553430289,277.6936153997667,768.7674936954863,748.9186784951016,915.8239705342565,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,113.6,2144.0,2291.0,1.124073472,1.124073472,5.183424409600001,6.5222944768,2.0801581056,visdial:65853
dialog,visdial:65853,ReComp,,10,0.2,511.82057229452766,505.31811150722206,540.0644660345279,72.37591340672225,19.393311522435397,275.92163867666386,584.1964857012499,551.6265089972876,775.0009508396033,0.0,0.0,0.0,0.0,511.8204045982566,,,,113.6,2144.0,2291.0,1.124073472,0.0,5.0709556224,8.064589312,2.0573442048,visdial:65853
dialog,visdial:65853,SparseVLM 25%,0.25,10,0.2,722.7299746067729,718.5287734901067,785.9742703090888,86.81441329536028,31.701402505859733,304.9517319566803,809.5443879021332,772.1010289969854,1024.6436064771842,951.1108608,9511.108608,,,,0.2462686567164179,0.2462686567164179,0.7992537313432836,113.6,2144.0,2291.0,1.124073472,0.8984199168,5.183665254399999,6.5239780352,2.0919083008,visdial:65853
dialog,visdial:65853,Static+Diverse 25%,0.25,10,0.2,317.8766608121805,312.7334715100005,358.2302990369499,74.2398414935451,19.778941496042535,283.7284964421997,392.1165023057256,345.9341000125278,592.8030557144666,279.969792,2799.69792,21.121907903579995,45.8667881321162,54.84394310624339,0.2392723880597015,0.2392723880597015,0.24906716417910452,113.6,2144.0,2291.0,1.124073472,0.279969792,5.183424409600001,6.522927872,2.0673318912,visdial:65853
dialog,visdial:65853,Static+Diverse 50%,0.5,10,0.2,531.7173291987274,538.1237824913114,561.0803434101399,74.08966249786317,19.72491550259292,283.5537203325657,605.8069916965906,562.2732845076825,825.1381382055115,577.765376,5777.65376,21.303203917341307,86.00647713756189,57.96957979910076,0.49300373134328357,0.49300373134328357,0.5139925373134329,113.6,2144.0,2291.0,1.124073472,0.577765376,5.183665254399999,6.5229822464,2.0644057088,visdial:65853
dialog,visdial:70221,FullLoad,1.0,10,0.1,717.4706653982867,705.7584965077695,784.9345085240202,47.81070899916813,20.08112397743389,168.45977902994463,765.2813743974548,727.2878075018525,917.6013045362195,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,80.4,2144.0,2257.2,1.124073472,1.124073472,5.183344128,6.485443993600001,2.1069504512,visdial:70221
dialog,visdial:70221,ReComp,,10,0.1,512.0063761889469,510.4555194848217,530.6217414909042,45.6153791048564,19.524136499967426,163.3538276422766,557.6217552938033,533.0798474606127,678.3804205770136,0.0,0.0,0.0,0.0,512.0061206922401,,,,80.4,2144.0,2257.2,1.124073472,0.0,5.070674636800001,7.9950793216000005,2.1067538432,visdial:70221
dialog,visdial:70221,SparseVLM 25%,0.25,10,0.1,717.4158181936946,725.164916482754,744.7745913988911,51.26799850258976,33.050707017537206,134.83200883201772,768.6838166962843,766.8841044942383,872.3086647660236,838.4413696,8384.413696,,,,0.2462686567164179,0.2462686567164179,0.6990205223880597,80.4,2144.0,2257.2,1.124073472,0.7857504256,5.183344128,6.4856387072,2.1084839935999997,visdial:70221
dialog,visdial:70221,Static+Diverse 25%,0.25,10,0.1,324.5410374016501,324.0893264883198,339.666803763248,19.655127986334264,19.68555699568242,19.995361837209202,344.19616538798437,343.7021404679399,359.2147201707121,282.591232,2825.91232,15.802833717316389,51.43786242697388,55.250235012499616,0.2388059701492537,0.2388059701492537,0.2513992537313433,80.4,2144.0,2257.2,1.124073472,0.282591232,5.183344128,6.4856128512,2.1084839935999997,visdial:70221
dialog,visdial:70221,Static+Diverse 50%,0.5,10,0.1,562.9934147233143,557.3564080114011,626.6418806859292,46.5998338884674,19.758292997721583,167.85082436981583,609.5932486117817,581.4182705071289,764.5353318599516,577.765376,5777.65376,22.448302793782204,87.27885620319284,53.463455714518204,0.4925373134328358,0.4925373134328358,0.5139925373134329,80.4,2144.0,2257.2,1.124073472,0.577765376,5.183344128,6.4852786688,2.1084839935999997,visdial:70221
dialog,visdial:77453,FullLoad,1.0,10,0.8,687.6767447858583,693.4539644571487,739.4629885850009,22.310491610551253,20.01230645691976,32.35292868339455,709.9872363964096,715.3007099987008,759.4340952666244,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,90.8,2340.0,2465.0,1.22683392,1.22683392,5.28706304,6.7034597888,2.12678656,visdial:77453
dialog,visdial:77453,ReComp,,10,0.8,552.4976819870062,551.8128330004402,577.1408233616967,21.16294972365722,19.323494023410603,29.892772747552932,573.6606317106634,572.9964069905691,598.2046734570758,0.0,0.0,0.0,0.0,552.4974844884127,,,,90.8,2340.0,2465.0,1.22683392,0.0,5.16315904,8.5210202624,2.12678656,visdial:77453
dialog,visdial:77453,SparseVLM 25%,0.25,10,0.8,672.1274392039049,676.3103340053931,769.1945611673873,31.93991089356132,29.046222480246797,47.16389279055875,704.0673500974663,700.1770285132807,808.2087461370975,941.9685887999999,9419.685888,,,,0.24615384615384617,0.24615384615384617,0.7209294871794871,90.8,2340.0,2465.0,1.22683392,0.8844607487999999,5.286104576,6.703319552,2.12678656,visdial:77453
dialog,visdial:77453,Static+Diverse 25%,0.25,10,0.7,334.8363897006493,333.52520351763815,359.7192308749072,22.3743503971491,19.472857005894184,34.59695829660631,357.2107400977984,352.99806052353233,381.03752203751355,317.652992,3176.52992,13.924938009586185,49.51198904309422,54.51870861579664,0.24615384615384617,0.24615384615384617,0.25892094017094014,90.8,2340.0,2465.0,1.22683392,0.317652992,5.28706304,6.703885619199999,2.12678656,visdial:77453
dialog,visdial:77453,Static+Diverse 50%,0.5,10,0.7,585.2314163814299,586.6543469601311,614.5899088471197,21.674452006118372,19.86468001268804,30.25752290268427,606.9058683875483,606.5102329885121,643.3765138790477,616.890368,6168.90368,22.79439701233059,91.46634967182763,55.079090991057456,0.4803418803418803,0.4803418803418803,0.5028311965811965,90.8,2340.0,2465.0,1.22683392,0.616890368,5.286104576,6.7028826112,2.12678656,visdial:77453
dialog,visdial:88394,FullLoad,1.0,10,0.5,662.4266582075506,671.8860639957711,722.6288292440586,25.964923098217696,22.241880506044254,39.207218438968994,688.3915813057683,700.6533939857036,755.2662713598693,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,87.5,2144.0,2265.7,1.124073472,1.124073472,5.183424409600001,6.493139763199999,2.12457472,visdial:88394
dialog,visdial:88394,ReComp,,10,0.5,498.433163901791,500.5765749665443,515.1500778098125,22.967621992575005,19.659006007714197,37.351423635846004,521.400785894366,519.5044074789621,551.8674284918234,0.0,0.0,0.0,0.0,498.43293480807915,,,,87.5,2144.0,2265.7,1.124073472,0.0,5.0709556224,8.01277056,2.1167681536,visdial:88394
dialog,visdial:88394,SparseVLM 25%,0.25,10,0.5,659.6845837077126,668.6280849971808,692.4313647585222,40.33754939446226,39.53634249046445,76.32659403316205,700.0221331021748,713.1197295093443,735.8277514984366,781.0318336,7810.318336,,,,0.2462686567164179,0.2462686567164179,0.6479477611940299,87.5,2144.0,2265.7,1.124073472,0.7283408896,5.183665254399999,6.493739008,2.1100724224,visdial:88394
dialog,visdial:88394,Static+Diverse 25%,0.25,10,0.5,326.6490979818627,324.71273746341467,353.38939763605595,24.73091710708104,19.798926019575447,38.737965319887735,351.38001508894376,344.1132264852058,388.8680147822015,282.591232,2825.91232,15.171347954310477,50.41711787926033,53.166721790330485,0.2238805970149254,0.2238805970149254,0.2513992537313433,87.5,2144.0,2265.7,1.124073472,0.282591232,5.183424409600001,6.493501952,2.1025398784,visdial:88394
dialog,visdial:88394,Static+Diverse 50%,0.5,10,0.5,568.0381604004651,568.2157135161106,583.3645142440218,23.12252689152956,19.592120981542394,37.75838368746918,591.1606872919947,590.5528194853105,612.8808536508586,579.862528,5798.62528,23.058109520934522,88.66977448924445,55.31039320048876,0.4925373134328358,0.4925373134328358,0.5158582089552237,87.5,2144.0,2265.7,1.124073472,0.579862528,5.183665254399999,6.493596416,2.113196032,visdial:88394
dialog,visdial:90932,FullLoad,1.0,10,0.1,650.0040611950681,657.3189334885683,709.4629543396877,47.599040309432894,20.792093011550605,156.139143562177,697.603101504501,689.8814775049686,804.797337175114,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,106.7,2144.0,2285.2,1.124073472,1.124073472,5.183344128,6.5121819648,2.1096583168,visdial:90932
dialog,visdial:90932,ReComp,,10,0.1,507.83913959749043,508.68515149340965,527.6826125656953,41.76397300325334,19.754767534323037,141.80393871793035,549.6031126007438,528.8133614812978,651.7453414417103,0.0,0.0,0.0,0.0,507.83898460213095,,,,106.7,2144.0,2285.2,1.124073472,0.0,5.070674636800001,8.052036556800001,2.0623286272,visdial:90932
dialog,visdial:90932,SparseVLM 25%,0.25,10,0.1,727.8873654897325,721.7896029760595,784.0679184620967,27.134383202064782,24.535923497751355,40.885700905346305,755.0217486917973,748.6533264745958,807.0165826240554,928.1470464,9281.470464,,,,0.2462686567164179,0.2462686567164179,0.7788246268656717,106.7,2144.0,2285.2,1.124073472,0.8754561023999999,5.183344128,6.513846784,2.0698243072,visdial:90932
dialog,visdial:90932,Static+Diverse 25%,0.25,10,0.1,309.3890361953527,318.7185995047912,326.1683355085552,21.03100549429655,19.614646007539704,27.980942110298187,330.4200416896492,339.2585049732588,349.442662904039,276.824064,2768.24064,15.392541256733239,50.065674958750606,57.52269840450026,0.2388059701492537,0.2388059701492537,0.2462686567164179,106.7,2144.0,2285.2,1.124073472,0.276824064,5.183344128,6.5127178752,2.0563648512,visdial:90932
dialog,visdial:90932,Static+Diverse 50%,0.5,10,0.1,513.8251341937575,505.5614349839743,572.1686634497019,42.51626990153454,19.655923504615203,145.910673192702,556.3414040952921,525.0024269917049,717.9484798107293,574.619648,5746.19648,20.354172051884234,83.65548655274324,55.13579888502136,0.4925373134328358,0.4925373134328358,0.5111940298507462,106.7,2144.0,2285.2,1.124073472,0.574619648,5.183344128,6.512625408,2.060918784,visdial:90932
dialog,visdial:91001,FullLoad,1.0,10,0.6,681.4828772912733,694.8017310060095,735.3299391281325,24.149222200503573,19.813791004708037,38.08137017767876,705.6320994917769,718.5889564862009,754.8763375845738,1233.125376,12331.25376,0.0,,,1.0,1.0,1.0,86.9,2352.0,2472.6,1.233125376,1.233125376,5.292740096,6.712592230399999,2.0510789632,visdial:91001
dialog,visdial:91001,ReComp,,10,0.6,553.5980364016723,557.1048955025617,574.756150713074,19.03569280402735,18.95596249960363,19.729222712339833,572.6337292056996,575.9772370220162,593.7087201600662,0.0,0.0,0.0,0.0,553.5978258994874,,,,86.9,2352.0,2472.6,1.233125376,0.0,5.1688213504,8.5433946112,2.0608249856,visdial:91001
dialog,visdial:91001,SparseVLM 25%,0.25,10,0.6,797.2872974991333,799.3628529948182,842.4702263204381,27.519564697286114,25.171006011078134,35.78712384623941,824.8068621964194,821.914354513865,872.6368483854458,1012.1904128,10121.904128,,,,0.24489795918367344,0.24489795918367344,0.7739583333333334,86.9,2352.0,2472.6,1.233125376,0.9543876607999999,5.292396032,6.7131719168,2.0855054336,visdial:91001
dialog,visdial:91001,Static+Diverse 25%,0.25,10,0.6,368.46056020003743,379.0375089738518,384.368404163979,19.327537406934425,19.285799498902634,19.760683900676668,387.78809760697186,398.0199045035988,403.6569708085153,322.961408,3229.61408,15.656419948209077,54.28046252345666,55.98669690079987,0.23979591836734696,0.23979591836734696,0.2619047619047619,86.9,2352.0,2472.6,1.233125376,0.322961408,5.292740096,6.7130187264,2.068860928,visdial:91001
dialog,visdial:91001,Static+Diverse 50%,0.5,10,0.6,592.5621534930542,593.2969994610175,614.3976475461386,19.417608896037564,19.40227998420596,19.653777798521332,611.9797623890918,612.7681144862436,633.6706123373006,623.116288,6231.16288,23.102599574485794,93.9655712863896,56.94315840373747,0.4829931972789116,0.4829931972789116,0.50531462585034,86.9,2352.0,2472.6,1.233125376,0.623116288,5.292396032,6.7125146112,2.0711616512,visdial:91001
dialog,visdial:96511,FullLoad,1.0,10,0.5,652.4227312998846,653.0597260280047,710.7634791667806,23.680474399589002,20.37890299106948,35.74839939246884,676.1032056994736,680.9318630257621,735.2949860069202,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,88.1,2144.0,2265.9,1.124073472,1.124073472,5.183344128,6.4922304,2.1497769984,visdial:96511
dialog,visdial:96511,ReComp,,10,0.5,511.8315136001911,511.55650199507363,529.1595479851821,19.05024800216779,18.857057497370988,19.920098583679646,530.8817616023589,530.2977579995058,547.7680727897678,0.0,0.0,0.0,0.0,511.83129379642196,,,,88.1,2144.0,2265.9,1.124073472,0.0,5.070674636800001,8.0131767808,2.0960223232,visdial:96511
