aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,ssd_read_ratio_vs_fullload,ttft_reduction_vs_fullload_pct,ssd_reduction_vs_fullload_pct,quality_delta_vs_fullload,ttft_reduction_vs_sparsevlm_pct,ssd_reduction_vs_sparsevlm_pct
turn,9,FullLoad,1.0,100,0.49,666.695104961982,651.9532564852852,787.1536144812125,36.271085738553666,22.555152012500912,115.58918873197389,702.9661907005357,684.4059280119836,854.0264574781759,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,155.41,2230.52,2419.88,1.1694348697599999,1.1694348697599999,5.22913650688,6.65023476224,2.11326111744,1.0,,,,,
turn,9,ReComp,,100,0.48,539.054646177683,541.8992549821269,600.369547077571,30.84459554986097,19.310049014165998,111.47231877839647,569.899241727544,562.4615139968228,677.0493298157816,0.0,0.0,0.0,0.0,539.0544245997444,,,,155.41,2230.52,2419.88,1.1694348697599999,0.0,5.228729610239999,8.50549219328,2.09771044864,0.0,,,,,
turn,9,SparseVLM 25%,0.25,100,0.48,719.5542215288151,737.7850849879906,869.1824203619035,39.38488717132714,29.194131988333538,80.81029432360081,758.9391087001422,772.1261520346161,903.0949455278459,918.59156992,91859.156992,,,,0.24580328595902037,0.24580328595902037,0.7377402792170167,155.41,2230.52,2419.88,1.1694348697599999,0.8637743104,5.228729610239999,6.65351353856,2.1099206656,0.785500410218245,,,,,
turn,9,Static+Diverse 25%,0.25,100,0.45,345.84880618785974,347.21756202634424,390.8440734667237,30.04916855308693,19.56132598570548,97.43123930529687,375.89797474094667,369.16445204406045,481.615396135021,301.76837632,30176.837632,15.688854453037493,52.34851581277326,62.88306106813252,0.24314150835320167,0.24314150835320167,0.25802399243183705,155.41,2230.52,2419.88,1.1694348697599999,0.30176837632,5.22913650688,6.65119026176,2.10206990336,0.2580463300037659,48.1248919312852,74.19536699962342,-0.03999999999999998,51.93568520061695,67.14879755033229
turn,9,Static+Diverse 50%,0.5,100,0.46,568.876204402768,575.3664470394142,622.0655761600938,29.436110982787795,19.53278048313223,76.6193187359021,598.3123153855558,599.6694024943281,704.8310038080672,594.71364096,59471.364096,22.381190367159434,89.46090430021286,63.710228498093784,0.4902578573128629,0.4902578573128629,0.5090890807292063,155.41,2230.52,2419.88,1.1694348697599999,0.59471364096,5.228729610239999,6.650954803199999,2.1110034432,0.5085478946613345,14.672209204954644,49.145210533866546,-0.02999999999999997,20.940467391867436,35.258099417155165
turn,10,FullLoad,1.0,100,0.44,666.0017928981688,677.3255094885826,778.8853358331835,34.020240338286385,20.20791551331058,74.7403908055274,700.0220332364552,699.5262179989368,849.8200020898366,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,172.6,2230.52,2438.06,1.1694348697599999,1.1694348697599999,5.2291406848,6.675499622399999,2.1103845785599997,1.0,,,,,
turn,10,ReComp,,100,0.45,544.1667180106742,545.6733010069001,606.988913094392,29.716838407330215,19.384890503715724,59.18048104504103,573.8835564180044,566.393296001479,731.412268159329,0.0,0.0,0.0,0.0,544.1665078012738,,,,172.6,2230.52,2438.06,1.1694348697599999,0.0,5.228729610239999,8.54394293248,2.10919047168,0.0,,,,,
turn,10,SparseVLM 25%,0.25,100,0.44,721.437349881744,730.8433600119315,842.1690270974068,38.46780417836271,27.85885496996343,86.12330745672797,759.9051540601067,772.0278310007416,888.4399462695001,916.897792,91689.7792,,,,0.24580328595902037,0.24580328595902037,0.7362860095024749,172.6,2230.52,2438.06,1.1694348697599999,0.86208053248,5.228729610239999,6.679199774720001,2.11266449408,0.7840520371931208,,,,,
turn,10,Static+Diverse 25%,0.25,100,0.43,347.6318591373274,346.34947948507033,389.0576862700982,27.92612692399416,19.52670846367255,65.80768441490355,375.55798606132157,366.0042850242462,456.1172338144388,301.76837632,30176.837632,15.760746016167104,52.58231985149905,65.12153673684224,0.24314150835320167,0.24314150835320167,0.25802399243183705,172.6,2230.52,2438.06,1.1694348697599999,0.30176837632,5.2291406848,6.6766826751999995,2.09872289792,0.2580463300037659,47.8031646694861,74.19536699962342,-0.010000000000000009,51.81399199884644,67.08811178814574
turn,10,Static+Diverse 50%,0.5,100,0.46,569.0328220836818,575.7034014677629,623.5129086067899,27.9535911756102,19.606874528108165,57.21364359487779,596.986413259292,597.6438729849178,686.1658605834235,594.71364096,59471.364096,22.21555245865602,89.05553529388271,65.38658597157337,0.4902578573128629,0.4902578573128629,0.5090890807292063,172.6,2230.52,2438.06,1.1694348697599999,0.59471364096,5.228729610239999,6.6763962368000005,2.1046065561600003,0.5085478946613345,14.559866331968486,49.145210533866546,0.020000000000000018,21.125123037093097,35.13850222468417
